Bright Pixel (ADU),Bias Shift (ADU),RAFTNAME,LSST_NUM,RUNNUM,EXTNAME,IMAGETAG,Filename
22084.0,1.4923132763513192,LCA-11021_RTM-017,ITL-3800C-467,13053,Segment04,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R03_S02.fits
27373.0,2.1728313741346796,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment13,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R11_S02.fits
27741.0,3.9286837520391273,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R11_S02.fits
27581.0,4.301659999014717,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment04,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R11_S02.fits
27656.0,3.320981604391884,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment03,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R11_S02.fits
27752.0,2.3278709563379136,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment02,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R11_S02.fits
25753.0,1.6460946449095264,LCA-11021_RTM-023,ITL-3800C-377,13053,Segment16,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R10_S20.fits
25336.0,1.7988649977072466,LCA-11021_RTM-021,ITL-3800C-355,13053,Segment16,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R41_S02.fits
26858.0,2.182639144108668,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment02,bd6a0f977432ce99,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000136/MC_C_20211117_000136_R11_S02.fits
26999.0,2.01582446844777,LCA-11021_RTM-010,E2V-CCD250-264,13054,Segment11,bd6a0f977432ce99,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000136/MC_C_20211117_000136_R33_S21.fits
26630.0,2.874898403073787,LCA-11021_RTM-006,E2V-CCD250-217,13054,Segment13,bd6a0f977432ce99,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000136/MC_C_20211117_000136_R14_S22.fits
24531.0,5.422952513341854,LCA-11021_RTM-021,ITL-3800C-355,13054,Segment16,bd6a0f977432ce99,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000136/MC_C_20211117_000136_R41_S02.fits
24528.0,3.094294861457178,LCA-11021_RTM-021,ITL-3800C-355,13054,Segment16,bd6a0f977432ce99,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000136/MC_C_20211117_000136_R41_S02.fits
62319.0,6.159558507869583,LCA-11021_RTM-021,ITL-3800C-355,13055,Segment16,e71131e7d985d4c2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000193/MC_C_20211117_000193_R41_S02.fits
53006.0,2.2421215196814837,LCA-11021_RTM-011,ITL-3800C-083,13055,Segment10,e71131e7d985d4c2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000193/MC_C_20211117_000193_R01_S00.fits
60529.0,2.9901291108211425,LCA-11021_RTM-006,E2V-CCD250-190,13055,Segment07,e71131e7d985d4c2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000193/MC_C_20211117_000193_R14_S12.fits
58267.0,1.5046951831908932,LCA-11021_RTM-023,ITL-3800C-438,13055,Segment11,e71131e7d985d4c2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000193/MC_C_20211117_000193_R10_S12.fits
27003.0,1.7007009437976086,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment14,1ed1c32a8afd6b89,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000118/MC_C_20211117_000118_R11_S02.fits
26979.0,3.3517647770899677,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment06,1ed1c32a8afd6b89,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000118/MC_C_20211117_000118_R11_S02.fits
26823.0,4.028757145426603,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,1ed1c32a8afd6b89,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000118/MC_C_20211117_000118_R11_S02.fits
22907.0,0.9107578271504415,LCA-11021_RTM-022,ITL-3800C-476,13053,Segment02,1ed1c32a8afd6b89,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000118/MC_C_20211117_000118_R43_S12.fits
26656.0,2.5375918142842915,LCA-11021_RTM-006,E2V-CCD250-190,13053,Segment10,1ed1c32a8afd6b89,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000118/MC_C_20211117_000118_R14_S12.fits
209617.0,1.41395512416865,LCA-11021_RTM-012,E2V-CCD250-358,13054,Segment10,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R30_S10.fits
24435.0,1.0386301624041503,LCA-11021_RTM-018,ITL-3800C-486,13054,Segment00,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R42_S22.fits
26684.0,1.0554871567308803,LCA-11021_RTM-020,E2V-CCD250-350,13054,Segment11,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R11_S20.fits
26767.0,1.1309535564809232,LCA-11021_RTM-025,E2V-CCD250-366,13054,Segment12,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R21_S11.fits
26440.0,1.7327151986036156,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment13,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R11_S02.fits
27006.0,2.220860244808369,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment14,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R11_S02.fits
26979.0,2.1301183044505385,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment06,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R11_S02.fits
26825.0,2.888998100242251,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment05,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R11_S02.fits
26775.0,1.43571615045144,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment03,ddfad402afc4cb2c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000141/MC_C_20211117_000141_R11_S02.fits
26981.0,2.321447202998747,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment06,15843e08537a06ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000013/MC_C_20211117_000013_R11_S02.fits
26829.0,4.060917198768721,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment05,15843e08537a06ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000013/MC_C_20211117_000013_R11_S02.fits
26856.0,2.369505016091157,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment02,15843e08537a06ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000013/MC_C_20211117_000013_R11_S02.fits
24533.0,2.682147424776626,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,15843e08537a06ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000013/MC_C_20211117_000013_R41_S02.fits
24527.0,1.6589514421310958,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,15843e08537a06ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000013/MC_C_20211117_000013_R41_S02.fits
70826.0,1.7964921194646184,LCA-11021_RTM-014,ITL-3800C-427,13045,Segment05,698da11ce0ba5b1e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000007/MC_C_20211117_000007_R20_S02.fits
206863.0,6.0639323124502305,LCA-11021_RTM-008,E2V-CCD250-160,13045,Segment01,698da11ce0ba5b1e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000007/MC_C_20211117_000007_R34_S00.fits
228166.0,3.253682481915993,LCA-11021_RTM-005,E2V-CCD250-165,13045,Segment13,698da11ce0ba5b1e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000007/MC_C_20211117_000007_R23_S10.fits
237462.0,2.78140382841377,LCA-11021_RTM-005,E2V-CCD250-165,13045,Segment17,698da11ce0ba5b1e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000007/MC_C_20211117_000007_R23_S10.fits
69799.0,1.1524429695799954,LCA-11021_RTM-021,ITL-3800C-355,13045,Segment16,698da11ce0ba5b1e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000007/MC_C_20211117_000007_R41_S02.fits
58092.0,2.9444677559825507,LCA-11021_RTM-011,ITL-3800C-083,13045,Segment10,698da11ce0ba5b1e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000007/MC_C_20211117_000007_R01_S00.fits
61311.0,2.433556576151326,LCA-11021_RTM-014,ITL-3800C-225,13045,Segment01,698da11ce0ba5b1e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000007/MC_C_20211117_000007_R20_S20.fits
208727.0,5.245045395181462,LCA-11021_RTM-009,E2V-CCD250-287,13045,Segment07,698da11ce0ba5b1e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000007/MC_C_20211117_000007_R12_S21.fits
26440.0,1.721038055317844,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment13,d6ec3bbb0f730a64,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000018/MC_C_20211117_000018_R11_S02.fits
26824.0,3.3788152420372928,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment05,d6ec3bbb0f730a64,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000018/MC_C_20211117_000018_R11_S02.fits
26683.0,2.841821808790712,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment04,d6ec3bbb0f730a64,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000018/MC_C_20211117_000018_R11_S02.fits
26856.0,3.487210874744469,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment02,d6ec3bbb0f730a64,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000018/MC_C_20211117_000018_R11_S02.fits
23669.0,1.7124357947124131,LCA-11021_RTM-014,ITL-3800C-225,13047,Segment01,d6ec3bbb0f730a64,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000018/MC_C_20211117_000018_R20_S20.fits
27319.0,1.5751711556917047,LCA-11021_RTM-005,E2V-CCD250-153,13047,Segment07,d6ec3bbb0f730a64,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000018/MC_C_20211117_000018_R23_S12.fits
27898.0,2.6409283943561617,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment06,dcf91a5bccb23389,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000126/MC_C_20211117_000126_R11_S02.fits
27731.0,3.7475933761106823,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,dcf91a5bccb23389,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000126/MC_C_20211117_000126_R11_S02.fits
27574.0,4.251743869425666,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment04,dcf91a5bccb23389,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000126/MC_C_20211117_000126_R11_S02.fits
27757.0,2.118403081148537,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment02,dcf91a5bccb23389,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000126/MC_C_20211117_000126_R11_S02.fits
26757.0,2.473939269762196,LCA-11021_RTM-017,ITL-3800C-454,13049,Segment17,29a3ca7ea0bb921,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000066/MC_C_20211117_000066_R03_S11.fits
26786.0,1.846751623751364,LCA-11021_RTM-017,ITL-3800C-454,13049,Segment17,29a3ca7ea0bb921,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000066/MC_C_20211117_000066_R03_S11.fits
27934.0,1.5452397724772349,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment14,29a3ca7ea0bb921,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000066/MC_C_20211117_000066_R11_S02.fits
27894.0,3.137069109399124,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment06,29a3ca7ea0bb921,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000066/MC_C_20211117_000066_R11_S02.fits
27759.0,3.150738882691691,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,29a3ca7ea0bb921,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000066/MC_C_20211117_000066_R11_S02.fits
24532.0,3.8730347522864412,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,4f55199155e867de,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000084/MC_C_20211117_000084_R41_S02.fits
27593.0,2.7870851203411156,LCA-11021_RTM-006,E2V-CCD250-190,13055,Segment07,10be5d87a0637f97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000186/MC_C_20211117_000186_R14_S12.fits
28831.0,1.4864714316588366,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment14,10be5d87a0637f97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000186/MC_C_20211117_000186_R11_S02.fits
27897.0,3.5225401691492007,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment06,10be5d87a0637f97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000186/MC_C_20211117_000186_R11_S02.fits
27742.0,3.9881443566831947,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,10be5d87a0637f97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000186/MC_C_20211117_000186_R11_S02.fits
27588.0,2.823565936190815,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment04,10be5d87a0637f97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000186/MC_C_20211117_000186_R11_S02.fits
27680.0,2.255342459775756,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,10be5d87a0637f97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000186/MC_C_20211117_000186_R11_S02.fits
25333.0,6.42141456144101,LCA-11021_RTM-021,ITL-3800C-355,13055,Segment16,10be5d87a0637f97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000186/MC_C_20211117_000186_R41_S02.fits
26774.0,2.2493521818607296,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment12,c3c95cc4bd125c42,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000144/MC_C_20211117_000144_R11_S02.fits
27010.0,1.7197637426414893,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment14,c3c95cc4bd125c42,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000144/MC_C_20211117_000144_R11_S02.fits
26824.0,3.892727709665767,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment05,c3c95cc4bd125c42,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000144/MC_C_20211117_000144_R11_S02.fits
26656.0,1.8459737367443376,LCA-11021_RTM-006,E2V-CCD250-190,13054,Segment10,c3c95cc4bd125c42,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000144/MC_C_20211117_000144_R14_S12.fits
24530.0,6.326667285562412,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,4e0a194d1b71750a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000082/MC_C_20211117_000082_R41_S02.fits
24530.0,6.658477886208028,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,4e0a194d1b71750a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000082/MC_C_20211117_000082_R41_S02.fits
26926.0,1.3187215969448747,LCA-11021_RTM-007,E2V-CCD250-222,13051,Segment03,4e0a194d1b71750a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000082/MC_C_20211117_000082_R31_S20.fits
58225.0,1.6229749675238276,LCA-11021_RTM-011,ITL-3800C-231,13049,Segment11,dcf6451da3cecf21,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000071/MC_C_20211117_000071_R01_S22.fits
68115.0,1.7323893053476733,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment03,dcf6451da3cecf21,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000071/MC_C_20211117_000071_R11_S02.fits
58908.0,0.9713784133338462,LCA-11021_RTM-014,ITL-3800C-455,13049,Segment12,dcf6451da3cecf21,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000071/MC_C_20211117_000071_R20_S21.fits
60910.0,2.301628048268303,LCA-11021_RTM-014,ITL-3800C-307,13051,Segment15,b6a08c649c69a5ce,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000104/MC_C_20211117_000104_R20_S00.fits
119600.0,1.0066537721789555,LCA-11021_RTM-023,ITL-3800C-446,13051,Segment15,b6a08c649c69a5ce,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000104/MC_C_20211117_000104_R10_S21.fits
62023.0,1.6505971451697266,LCA-11021_RTM-011,ITL-3800C-231,13051,Segment10,b6a08c649c69a5ce,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000104/MC_C_20211117_000104_R01_S22.fits
54620.0,1.9666582825547623,LCA-11021_RTM-023,ITL-3800C-377,13051,Segment13,b6a08c649c69a5ce,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000104/MC_C_20211117_000104_R10_S20.fits
59264.0,1.9165802298382557,LCA-11021_RTM-022,ITL-3800C-203,13051,Segment03,b6a08c649c69a5ce,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000104/MC_C_20211117_000104_R43_S11.fits
63238.0,1.5751098674325217,LCA-11021_RTM-014,ITL-3800C-427,13051,Segment05,b6a08c649c69a5ce,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000104/MC_C_20211117_000104_R20_S02.fits
55257.0,3.1740320127570527,LCA-11021_RTM-011,ITL-3800C-136,13051,Segment03,b6a08c649c69a5ce,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000104/MC_C_20211117_000104_R01_S02.fits
23140.0,1.4340975757329284,LCA-11021_RTM-018,ITL-3800C-510,13055,Segment14,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R42_S21.fits
26840.0,2.7441085824531313,LCA-11021_RTM-005,E2V-CCD250-252,13055,Segment11,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R23_S22.fits
26776.0,2.2613342852258245,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment12,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R11_S02.fits
26437.0,2.047958037554785,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment13,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R11_S02.fits
27007.0,1.7801212121431034,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment14,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R11_S02.fits
26981.0,3.6293541584727262,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment06,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R11_S02.fits
26829.0,3.2188442305027594,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R11_S02.fits
26683.0,3.6545825346264507,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment04,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R11_S02.fits
26774.0,2.4088085659976817,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R11_S02.fits
26859.0,2.105284153532806,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment02,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R11_S02.fits
26647.0,2.4389741166507415,LCA-11021_RTM-006,E2V-CCD250-190,13055,Segment10,2809cdffdc5e62d2,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000169/MC_C_20211117_000169_R14_S12.fits
26671.0,1.1263595623561253,LCA-11021_RTM-012,E2V-CCD250-251,13049,Segment10,1a59eec0d47275ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000055/MC_C_20211117_000055_R30_S11.fits
23141.0,2.301556901878567,LCA-11021_RTM-018,ITL-3800C-510,13049,Segment14,1a59eec0d47275ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000055/MC_C_20211117_000055_R42_S21.fits
24532.0,6.022153145688653,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,1a59eec0d47275ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000055/MC_C_20211117_000055_R41_S02.fits
26981.0,2.194087229815481,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment06,1a59eec0d47275ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000055/MC_C_20211117_000055_R11_S02.fits
26826.0,4.174391738361626,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,1a59eec0d47275ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000055/MC_C_20211117_000055_R11_S02.fits
26685.0,3.2724745269608717,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment04,1a59eec0d47275ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000055/MC_C_20211117_000055_R11_S02.fits
26857.0,1.5220304273102827,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment02,1a59eec0d47275ae,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000055/MC_C_20211117_000055_R11_S02.fits
21828.0,0.7682245081367799,LCA-11021_RTM-017,ITL-3800C-454,13047,Segment12,53cc0fa669950723,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000014/MC_C_20211117_000014_R03_S11.fits
26087.0,5.0150143186561715,LCA-11021_RTM-017,ITL-3800C-454,13047,Segment17,53cc0fa669950723,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000014/MC_C_20211117_000014_R03_S11.fits
24528.0,1.2685088340744963,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,53cc0fa669950723,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000014/MC_C_20211117_000014_R41_S02.fits
